datetime,new_cases,hospitalizations,intensive,deaths,province
2020-06-03T00:00:00,2.2857142857142856,2.2857142857142856,0.0,0.8571428571428571,vicenza
2020-06-04T00:00:00,2.142857142857143,2.0,0.0,1.0,vicenza
2020-06-05T00:00:00,1.8571428571428572,1.7142857142857142,0.0,1.4285714285714286,vicenza
2020-06-06T00:00:00,1.2857142857142858,1.5714285714285714,0.0,1.4285714285714286,vicenza
2020-06-07T00:00:00,1.8571428571428572,1.1428571428571428,0.0,1.2857142857142858,vicenza
2020-06-08T00:00:00,2.142857142857143,1.0,0.0,1.2857142857142858,vicenza
2020-06-09T00:00:00,2.142857142857143,0.8571428571428571,0.0,1.2857142857142858,vicenza
2020-06-10T00:00:00,1.8571428571428572,0.8571428571428571,0.0,1.2857142857142858,vicenza
2020-06-11T00:00:00,1.5714285714285714,0.8571428571428571,0.0,1.2857142857142858,vicenza
2020-06-12T00:00:00,1.5714285714285714,0.5714285714285714,0.0,0.8571428571428571,vicenza
2020-06-13T00:00:00,1.7142857142857142,0.42857142857142855,0.0,1.0,vicenza
2020-06-14T00:00:00,1.1428571428571428,0.42857142857142855,0.0,1.1428571428571428,vicenza
2020-06-15T00:00:00,0.7142857142857143,0.2857142857142857,0.0,1.0,vicenza
2020-06-16T00:00:00,1.0,0.42857142857142855,0.0,0.8571428571428571,vicenza
2020-06-17T00:00:00,1.2857142857142858,0.42857142857142855,0.0,1.0,vicenza
2020-06-18T00:00:00,1.1428571428571428,0.5714285714285714,0.0,1.0,vicenza
2020-06-19T00:00:00,1.1428571428571428,0.7142857142857143,0.0,1.0,vicenza
2020-06-20T00:00:00,1.0,0.5714285714285714,0.0,0.8571428571428571,vicenza
2020-06-21T00:00:00,0.7142857142857143,0.7142857142857143,0.0,0.7142857142857143,vicenza
2020-06-22T00:00:00,0.7142857142857143,0.7142857142857143,0.0,0.7142857142857143,vicenza
2020-06-23T00:00:00,0.2857142857142857,0.5714285714285714,0.0,0.7142857142857143,vicenza
2020-06-24T00:00:00,0.14285714285714285,0.42857142857142855,0.0,0.7142857142857143,vicenza
2020-06-25T00:00:00,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,vicenza
2020-06-26T00:00:00,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,vicenza
2020-06-27T00:00:00,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,vicenza
2020-06-28T00:00:00,0.14285714285714285,0.0,0.0,0.5714285714285714,vicenza
2020-06-29T00:00:00,0.2857142857142857,0.0,0.0,0.42857142857142855,vicenza
2020-06-30T00:00:00,0.2857142857142857,0.0,0.0,0.2857142857142857,vicenza
2020-07-01T00:00:00,0.2857142857142857,0.0,0.0,0.2857142857142857,vicenza
2020-07-02T00:00:00,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,vicenza
2020-07-03T00:00:00,0.5714285714285714,0.14285714285714285,0.0,0.5714285714285714,vicenza
2020-07-04T00:00:00,0.5714285714285714,0.14285714285714285,0.0,0.5714285714285714,vicenza
2020-07-05T00:00:00,0.7142857142857143,0.14285714285714285,0.0,0.5714285714285714,vicenza
2020-07-06T00:00:00,0.8571428571428571,0.14285714285714285,0.0,0.5714285714285714,vicenza
2020-07-07T00:00:00,0.8571428571428571,0.14285714285714285,0.0,0.5714285714285714,vicenza
2020-07-08T00:00:00,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.42857142857142855,vicenza
2020-07-09T00:00:00,0.8571428571428571,0.0,0.14285714285714285,0.2857142857142857,vicenza
2020-07-10T00:00:00,0.5714285714285714,0.0,0.14285714285714285,0.14285714285714285,vicenza
2020-07-11T00:00:00,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,vicenza
2020-07-12T00:00:00,1.0,0.0,0.14285714285714285,0.2857142857142857,vicenza
2020-07-13T00:00:00,1.1428571428571428,0.0,0.14285714285714285,0.2857142857142857,vicenza
2020-07-14T00:00:00,1.1428571428571428,0.0,0.14285714285714285,0.5714285714285714,vicenza
